FB 01,Rp 500.000,https://www.sakurafloristbandung.com/thumbs/FB-PhotoGrid_1487056736575.png
FB 02,Rp 700.000,https://www.sakurafloristbandung.com/thumbs/FB-PhotoGrid_1486979629467.png
FB 03,Rp 750.000,https://www.sakurafloristbandung.com/thumbs/FB-PhotoGrid_1486979564585.png
FB 04,Rp 500.000,https://www.sakurafloristbandung.com/thumbs/FB-PhotoGrid_1498975646764.png
FB 05,Rp 1.000.000,https://www.sakurafloristbandung.com/thumbs/FB-IMG_20180213_223404.jpg
FB 06,Rp 1.250.000,https://www.sakurafloristbandung.com/thumbs/FB-IMG_20180115_203947.jpg
FB 07,Rp 850.000,https://www.sakurafloristbandung.com/thumbs/FB-IMG-20190214-WA0123.jpg
FB 08,Rp 550.000,https://www.sakurafloristbandung.com/thumbs/FB-C8B250BF-15A7-4603-B762-9A900140632B.jpeg
